date,% Iron Feed,% Silica Feed,Starch Flow,Amina Flow,Ore Pulp Flow,Ore Pulp pH,Ore Pulp Density,Flotation Column 01 Air Flow,Flotation Column 02 Air Flow,Flotation Column 03 Air Flow,Flotation Column 04 Air Flow,Flotation Column 05 Air Flow,Flotation Column 06 Air Flow,Flotation Column 07 Air Flow,Flotation Column 01 Level,Flotation Column 02 Level,Flotation Column 03 Level,Flotation Column 04 Level,Flotation Column 05 Level,Flotation Column 06 Level,Flotation Column 07 Level,% Iron Concentrate,% Silica Concentrate
3/10/2017 1:00,"55,2","16,98","3160,16","586,304","395,156","101,069","172,579","250,4","248,379","249,082","295,096","306,4","247,632","250,4","454,644","276,064","457,648","480,548","467,614","465,522","398,81","66,91","1,31"
3/10/2017 1:00,"55,2","16,98","3161,72","585,938","390,527","101,064","17,251","250,752","245,127","249,17","295,096","306,4","252,114","251,455","443,933","323,586","454,732","492,502","489,428","490,946","425,078","66,91","1,31"
3/10/2017 1:00,"55,2","16,98","3172,66","580,933","392,578","10,106","172,441","250,664","249,17","249,302","295,096","306,4","251,499","250,752","448,438","371,108","454,84","480,076","486,122","499,01","465,246","66,91","1,31"
3/10/2017 1:00,"55,2","16,98","3172,27","581,543","398,789","101,055","172,372","250,488","249,258","249,126","295,096","306,4","246,797","249,39","448,037","505,46","462,394","444,528","458,47","499,458","514,68","66,91","1,31"
3/10/2017 1:00,"55,2","16,98","3152,34","578,857","410,215","10,105","172,303","250,093","251,323","248,555","295,096","306,4","250,137","249,478","453,743","515,994","460,884","421,406","442,72","496,882","517,216","66,91","1,31"
3/10/2017 1:00,"55,2","16,98","3165,23","561,768","407,754","101,045","172,234","249,302","249,346","249,478","295,096","306,4","252,202","251,016","459,949","518,712","455,38","431,092","434,238","465,746","476,5","66,91","1,31"
3/10/2017 1:00,"55,2","16,98","3277,73","553,711","400,078","101,041","172,166","248,555","249,917","250,4","295,096","306,4","247,368","249,565","469,558","515,2","448,15","446,638","441,838","432,14","429,38","66,91","1,31"
3/10/2017 1:00,"55,2","16,98","3326,56","551,636","396,035","101,036","172,097","248,555","250,093","251,411","295,096","306,4","249,434","247,808","473,562","507,724","454,736","464,766","452,63","423,288","404,772","66,91","1,31"
3/10/2017 1:00,"55,2","16,98","3316,41","549,927","394,043","101,031","172,028","248,73","248,511","252,026","295,096","306,4","252,686","247,632","471,96","504,1","461,86","473,83","454,39","423,96","400,58","66,91","1,31"
3/10/2017 1:00,"55,2","16,98","3309,38","555,786","397,91","101,027","171,917","248,335","248,379","251,895","295,096","306,4","253,345","249,214","456,345","270,97","455,38","475,468","466,288","451,518","413,822","66,91","1,31"
3/10/2017 1:00,"55,2","16,98","3325,78","552,002","400,137","101,022","17,178","248,335","248,027","251,016","295,096","306,4","254,18","251,455","435,725","324,439","451,06","491,092","500,662","484,338","437,212","66,91","1,31"
3/10/2017 1:00,"55,2","16,98","3356,25","552,002","397,793","101,017","171,642","248,247","250,356","249,829","295,096","306,4","251,543","250,664","433,723","377,908","445,558","479,216","496,804","497,666","465,79","66,91","1,31"
3/10/2017 1:00,"55,2","16,98","3376,56","554,688","400,605","101,013","171,504","248,599","250,313","248,73","295,096","306,4","248,423","249,478","444,133","500,028","439,946","429,92","462,986","501,138","502,208","66,91","1,31"
3/10/2017 1:00,"55,2","16,98","3410,94","557,338","403,251","101,008","171,367","248,448","252,686","247,914","295,096","306,4","247,506","250,143","446,65","504,426","438,347","410,211","452,824","509,81","524,089","66,91","1,31"
3/10/2017 1:00,"55,2","16,98","3522,27","550,293","406,348","101,003","171,229","248,071","253,389","247,874","295,096","306,4","251,038","249,5","444,934","513,164","445,237","422,773","449,494","488,398","489,739","66,91","1,31"
3/10/2017 1:00,"55,2","16,98","3565,23","552,673","402,217","101,013","171,091","247,95","249,873","249,401","295,096","306,4","253,037","248,269","438,878","520,359","448,987","436,663","449,573","448,106","435,201","66,91","1,31"
3/10/2017 1:00,"55,2","16,98","3591,41","555,542","401,514","101,034","170,954","248,818","246,841","250,609","295,096","306,4","251,884","248,796","439,979","505,007","448,775","449,572","458,141","430,405","405,349","66,91","1,31"
3/10/2017 1:00,"55,2","16,98","3591,52","572,296","404,019","101,055","170,816","249,73","248,917","250,708","295,096","306,4","252,191","250,719","449,063","417,806","446,129","453,027","473,011","448,829","400,411","66,91","1,31"
3/10/2017 1:00,"55,2","16,98","3553,04","580,536","401,865","101,076","170,678","250,192","248,928","250,708","295,096","306,4","251,96","250,115","449,964","226,135","443,564","462,204","481,325","471,206","417,547","66,91","1,31"
3/10/2017 1:00,"55,2","16,98","3542,41","568,42","403,008","101,098","17,054","250,73","249,532","250,829","295,096","306,4","251,246","249,093","435,55","310,449","444,347","473,806","478,102","479,494","442,982","66,91","1,31"
3/10/2017 1:00,"55,2","16,98","3579,3","567,596","402,979","101,119","170,403","251,653","251,323","250,928","295,096","306,4","251,51","250,115","436,151","491,616","446,372","445,74","456,482","473,53","466,789","66,91","1,31"
3/10/2017 1:00,"55,2","16,98","3623,54","570,74","402,144","10,114","170,265","252,246","251,411","250,928","295,096","306,4","251,082","251,675","455,394","511,809","447,83","411,168","428,504","464,122","480,361","66,91","1,31"
3/10/2017 1:00,"55,2","16,98","3624,9","567,932","403,022","101,161","170,127","252,729","249,752","250,686","295,096","306,4","250,367","250,049","455,144","511,013","449,607","408,747","409,201","449,982","476,058","66,91","1,31"
3/10/2017 1:00,"55,2","16,98","3618,46","568,542","401,646","101,182","16,999","253,608","250,005","249,884","295,096","306,4","250,873","249,038","450,414","511,717","449,878","434,939","399,699","425,784","445,212","66,91","1,31"
3/10/2017 1:00,"55,2","16,98","3623,24","568,268","403,74","101,204","169,852","253,641","249,049","249,269","295,096","306,4","250,642","251,642","448,588","497,754","449,796","477,695","422,146","411,668","406,035","66,91","1,31"
3/10/2017 1:00,"55,2","16,98","3627,15","559,753","405,19","101,225","169,714","253,345","251,444","249,17","295,096","306,4","250,17","249,862","434,149","447,6","449,931","530,021","477,172","427,27","386,394","66,91","1,31"
3/10/2017 1:00,"55,2","16,98","3599,9","553,131","407,227","101,246","169,577","253,224","254,619","248,807","295,096","306,4","250,752","250,697","437,852","252,192","448,856","523,85","491,628","475,154","415,392","66,91","1,31"
3/10/2017 1:00,"55,2","16,98","3577,25","558,136","400,356","101,267","169,439","253,246","250,236","248,511","295,096","306,4","250,785","252,235","444,584","270,714","451,928","479,395","476,095","521,779","475,037","66,91","1,31"
3/10/2017 1:00,"55,2","16,98","1610,16","558,99","390,967","101,288","169,301","253,466","248,181","248,752","295,096","306,4","250,488","248,851","441,431","430,242","464,339","418,69","462,516","555,832","527,29","66,91","1,31"
3/10/2017 1:00,"55,2","16,98","9,887,715","556,763","397,383","10,131","169,164","253,323","247,357","250,28","295,096","306,4","250,851","246,852","447,487","494,617","476,262","375,018","439,303","555,3","524,833","66,91","1,31"
3/10/2017 1:00,"55,2","16,98","367,383","555,511","402,905","101,331","169,026","252,883","250,104","251,609","295,096","306,4","250,785","250,741","458,773","520,812","475,805","365,625","418,319","525,755","478,955","66,91","1,31"
3/10/2017 1:00,"55,2","16,98","1864,65","555,939","396,768","101,352","168,888","252,323","253,202","251,807","295,096","306,4","250,367","253,279","457,621","513,277","472,65","379,512","403,609","481,398","427,116","66,91","1,31"
3/10/2017 1:00,"55,2","16,98","2946,88","558,197","392,769","101,373","16,875","251,664","252,543","251,082","295,096","306,4","250,51","249,906","456,57","507,643","468,195","419,749","406,751","434,884","383,965","66,91","1,31"
3/10/2017 1:00,"55,2","16,98","3031,25","558,472","393,164","101,395","168,613","251,367","252,246","250,488","295,096","306,4","250,708","247,632","459,949","506,37","464,55","441,02","414,19","417,24","368,57","66,91","1,31"
3/10/2017 1:00,"55,2","16,98","3034,47","551,758","393,325","101,416","168,475","251,125","250,192","249,401","295,096","306,4","250,345","248,84","462,426","500,452","458,021","460,567","422,671","424,638","363,719","66,91","1,31"
3/10/2017 1:00,"55,2","16,98","2971,58","546,6","395,229","101,437","168,337","250,928","247,423","248,511","295,096","306,4","250,532","251,4","453,718","498,409","447,934","489,023","445,362","437,774","366,729","66,91","1,31"
3/10/2017 1:00,"55,2","16,98","2910,45","552,246","395,552","101,458","1,682","251,169","248,346","248,269","295,096","306,4","250,686","250,873","446,861","293,85","435,443","504,374","480,668","456,506","408,855","66,91","1,31"
3/10/2017 1:00,"55,2","16,98","2935,45","549,927","393,501","101,479","168,062","250,642","249,346","248,071","295,096","306,4","250,488","249,631","439,078","3,405,375","433,746","503,222","507,189","491,73","464,142","66,91","1,31"
3/10/2017 1:00,"55,2","16,98","2988,87","546,112","395,962","101,501","167,943","250,049","249,071","249,642","295,096","306,4","250,73","251,158","430,32","387,225","438,411","474,553","500,548","518,05","509,579","66,91","1,31"
3/10/2017 1:00,"55,2","16,98","3022,46","546,814","401,792","101,522","16,784","250,049","249,532","251,169","295,096","306,4","250,807","250,554","440,154","502,514","438,061","429,764","474,801","536,031","551,536","66,91","1,31"
3/10/2017 1:00,"55,2","16,98","3030,18","541,901","401,396","101,543","167,737","250,17","249,95","251,246","295,096","306,4","250,466","249,049","450,865","508,944","446,479","418,396","458,419","534,911","548,169","66,91","1,31"
3/10/2017 1:00,"55,2","16,98","3037,89","544,037","400,474","101,564","167,633","250,389","249,807","251,147","295,096","306,4","250,027","250,038","456,57","503,59","449,311","430,29","450,099","502,538","497,108","66,91","1,31"
3/10/2017 1:00,"55,2","16,98","3070,7","547,363","397,471","101,585","16,753","249,642","250,455","251,027","295,096","306,4","250,192","250,686","458,022","494,331","442,403","443,006","450,371","461,406","436,467","66,91","1,31"
3/10/2017 1:00,"55,2","16,98","3143,36","543,579","393,398","101,607","167,427","249,192","249,214","250,928","295,096","306,4","250,488","249,521","456,445","488,327","449,823","457,265","458,388","435,921","403,636","66,91","1,31"
3/10/2017 1:00,"55,2","16,98","3168,36","540,039","394,482","101,613","167,324","249,631","250,17","251,169","295,096","306,4","250,247","249,214","443,508","352,896","462,53","462,461","464,53","444,602","401,345","66,91","1,31"
3/10/2017 1:00,"55,2","16,98",3121,"544,312","395,64","101,607","16,722","249,95","250,192","250,159","295,096","306,4","250,291","251,18","426,591","345,421","465,576","469,843","468,936","472,466","416,382","66,91","1,31"
3/10/2017 1:00,"55,2","16,98","3118,46","549,713","386,162","101,601","167,117","249,686","249,84","249,17","295,096","306,4","250,247","250,291","429,944","460,236","467,169","463,064","471,223","493,27","448,911","66,91","1,31"
3/10/2017 1:00,"55,2","16,98","3147,27","540,131","391,406","101,595","167,014","249,269","245,61","248,566","295,096","306,4","250,291","248,873","450,139","486,288","455,219","441,813","462,989","494,026","481,052","66,91","1,31"
3/10/2017 2:00,"55,2","16,98","3170,41","539,673","399,697","101,589","16,691","249,291","248,269","248,313","295,096","306,4","250,488","249,774","462,601","488,724","441,674","433,629","448,477","480,866","489,382","67,06","1,11"
3/10/2017 2:00,"55,2","16,98","3208,3","544,922","397,529","101,584","166,807","250,115","252,07","248,148","295,096","306,4","250,488","251,598","468,357","493,623","442,7","445,156","434,102","451,634","470,266","67,06","1,11"
3/10/2017 2:00,"55,2","16,98","3211,33","543,488","391,626","101,578","166,704","249,983","250,488","249,543","295,096","306,4","250,367","250,269","463,978","489,004","446,021","449,784","433,768","424,245","439,254","67,06","1,11"
3/10/2017 2:00,"55,2","16,98","3202,64","540,863","395,229","101,572","166,601","249,51","248,555","250,928","295,096","306,4","250,148","248,412","458,823","406,195","442,004","456,188","443,211","422,532","419,389","67,06","1,11"
3/10/2017 2:00,"55,2","16,98",3221,"541,626","400,02","101,566","166,497","249,609","250,477","250,928","295,096","306,4","250,17","249,84","438,478","315,514","443,46","477,986","446,378","447,038","426,756","67,06","1,11"
3/10/2017 2:00,"55,2","16,98","3217,38","539,459","398,599","10,156","166,394","249,489","253,224","251,049","295,096","306,4","250,389","251,169","437,702","366,975","442,781","478,962","446,13","461,322","434,62","67,06","1,11"
3/10/2017 2:00,"55,2","16,98","3205,08","535,553","398,086","101,554","166,291","249,51","251,675","251,027","295,096","306,4","250,609","250,28","445,935","456,922","432,418","449,432","445,525","479,214","456,5","67,06","1,11"
3/10/2017 2:00,"55,2","16,98","3180,37","535,278","397,559","101,548","166,188","249,609","250,488","250,928","295,096","306,4","250,708","249,39","441,431","480,88","427,32","432,03","445,03","495,09","475,62","67,06","1,11"
3/10/2017 2:00,"55,2","16,98","3154,79","536,957","396,27","101,542","166,084","249,609","248,676","251,049","295,096","306,4","250,587","249,39","443,358","498,947","438,6","430,743","434,728","498,17","502,02","67,06","1,11"
3/10/2017 2:00,"55,2","16,98","3162,21","536,316","398,438","101,536","165,981","249,73","247,917","251,027","295,096","306,4","250,126","250,84","446,035","516,221","449,607","430,763","434,786","488,678","498,732","67,06","1,11"
3/10/2017 2:00,"55,2","16,98","3193,36","535,339","398,174","101,531","165,878","249,346","249,478","250,203","295,096","306,4","249,829","250,334","437,302","495,831","451,06","438,944","434,459","456,982","451,97","67,06","1,11"
3/10/2017 2:00,"55,2","16,98","3234,57","533,651","394,42","101,525","165,775","249,065","249,003","249,494","295,096","306,4","249,829","248,605","438,857","454,93","456,717","449,011","432,837","425,591","425,745","67,06","1,11"
3/10/2017 2:00,"55,2","16,98","3228,13","533,752","396,533","101,519","165,671","249,5","250,269","249,39","295,096","306,4","250,159","248,84","448,187","421,69","467,525","454,49","442,83","418,64","416,575","67,06","1,11"
3/10/2017 2:00,"55,2","16,98","3111,43","531,006","397,266","101,513","165,568","249,5","254,004","249,28","295,096","306,4","250,269","250,818","443,683","417,445","464,285","455,665","455,5","445,525","422,37","67,06","1,11"
3/10/2017 2:00,"55,2","16,98","2995,61","533,447","391,992","101,507","165,465","249,28","252,356","249,06","295,096","306,4","250,159","250,269","445,685","417,445",457,"454,69","462,385","476,33","440,855","67,06","1,11"
3/10/2017 2:00,"55,2","16,98","2939,06","531,616","392,139","101,501","165,361","249,39","247,742","248,73","295,096","306,4","250,269","247,961","462,952","437,27","466,445","453,125","465,135","484,73","459,34","67,06","1,11"
3/10/2017 2:00,"55,2","16,98","2857,81","527,039","396,68","101,495","165,258","249,17","249,719","248,511","295,096","306,4","250,159","248,95","480,469","446,895","468,065","445,115","463,48","469,33","478,925","67,06","1,11"
3/10/2017 2:00,"55,2","16,98","2796,78","524,902","397,852","101,489","165,155","248,95","250,708","249,39","295,096","306,4","249,829","249,17","475,964","421,12","458,62","437,5","457,7","457,01","491,34","67,06","1,11"
3/10/2017 2:00,"55,2","16,98","2795,7","514,526","398,145","101,484","165,052","249,39","251,257","250,598","295,096","306,4","249,719","249,5","454,443","425,655","452,145","439,65","454,67","447,77","489,685","67,06","1,11"
